,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
8859,8860,180000,1,1,2,29,-1,-1,-1,-1,-1,-1,996,1593,2597,998,847,1912,1597,2604,1001,849,1915,4055,1
8869,8870,240000,1,1,1,44,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,390,1
8875,8876,140000,2,1,2,25,-1,-1,-1,-1,-1,-1,1605,1844,1311,643,2561,1440,1844,1311,643,2561,1440,1582,0
8895,8896,450000,1,1,1,33,-1,-1,-1,-1,-1,-1,390,390,390,390,389,990,390,390,390,389,992,780,0
8900,8901,150000,1,1,2,55,-1,-1,-1,-1,-1,-1,291,291,291,285,2085,8669,291,291,285,2091,8695,74646,0
8901,8902,250000,2,1,2,40,-1,-1,-1,-1,-1,-1,3264,2395,2986,24971,500,2162,2395,2991,25185,500,2162,0,0
8921,8922,200000,1,2,1,33,-1,-1,-1,-1,-1,-1,3353,5341,5966,3348,5051,7128,5341,5966,3348,5061,7128,4722,0
8957,8958,480000,2,2,1,37,-1,-1,-1,-1,-1,-1,5269,2217,9731,9272,2718,1498,2217,9731,9272,2718,1498,1138,0
8963,8964,180000,1,2,2,30,-1,-1,-1,-1,-1,-1,10000,10000,10970,12786,10300,10000,10000,10970,12786,10300,10000,11080,0
8980,8981,200000,1,1,2,29,-1,-1,-1,-1,-1,-1,170,3300,38526,-93,18681,12399,3318,42497,0,18774,12461,9526,0
8992,8993,240000,2,1,1,36,-1,-1,-1,-1,-1,-1,12181,6746,12104,2788,4084,3288,6746,12104,2788,4084,3288,4788,0
8995,8996,160000,1,2,1,49,-1,-1,-1,-1,-1,-1,435,435,435,435,435,435,435,435,435,435,435,870,0
8996,8997,260000,2,1,2,31,-1,-1,-1,-1,-1,-1,597,1304,5734,24898,150,381,1306,5734,24898,3883,381,2234,0
9010,9011,270000,1,1,1,41,-1,-1,-1,-1,-1,-1,316,316,316,571,7711,571,316,316,571,7711,571,571,0
9018,9019,360000,2,1,2,31,-1,-1,-1,-1,-1,-1,1041,5792,1358,5209,697,-4,5821,1367,5220,700,0,934,0
9027,9028,520000,1,1,2,39,-1,-1,-1,-1,-1,-1,13273,12709,5480,5397,70137,11819,12712,5487,5397,70137,11820,7888,0
9052,9053,280000,2,2,1,50,-1,-1,-1,-1,-1,-1,25040,41270,570,1068,48313,10252,41275,570,1074,48313,10252,19226,0
9053,9054,130000,1,2,1,53,-1,-1,-1,-1,-1,-1,780,0,390,390,390,390,0,390,390,390,390,390,0
9055,9056,340000,2,2,1,42,-1,-1,-1,-1,-1,-1,14087,11007,16971,10734,9200,23818,11013,17025,10734,9200,23818,46291,0
9056,9057,210000,1,1,2,28,-1,-1,-1,-1,-1,-1,1832,1074,1002,711,420,1572,1074,1002,711,420,1572,0,0
9058,9059,120000,2,2,2,43,-1,-1,-1,-1,-1,-1,316,71316,316,316,2766,1996,71316,316,316,2766,1996,2054,0
9077,9078,320000,2,1,1,34,-1,-1,-1,-1,-1,-1,800,18873,-150,150,21565,4818,18873,0,500,21565,5000,168492,1
9096,9097,230000,2,1,1,35,-1,-1,-1,-1,-1,-1,4043,10609,4982,43509,2271,13486,10670,5008,43736,2282,13553,2980,0
9116,9117,200000,1,3,1,29,-1,-1,-1,-1,-1,-1,15456,46620,22935,8335,971,4278,46722,22985,8346,971,4296,21767,0
9137,9138,200000,2,1,1,35,-1,-1,-1,-1,-1,-1,82831,15081,32105,4476,6491,1262,15089,32130,4476,6619,1262,1974,0
9138,9139,600000,2,3,1,46,-1,-1,-1,-1,-1,-1,22921,11441,23471,30871,17314,10000,11444,23537,31171,17348,10000,10000,0
9150,9151,220000,1,2,1,41,-1,-1,-1,-1,-1,-1,8840,1369,5924,1759,1824,7022,6643,5924,1759,1824,7022,2515,0
9155,9156,160000,1,1,2,30,-1,-1,-1,-1,-1,-1,4180,7781,1256,14160,6180,2000,7781,1276,14160,6180,2000,290,0
9186,9187,100000,1,2,1,35,-1,-1,-1,-1,-1,-1,1131,291,291,291,291,502,291,291,291,291,502,80,0
9205,9206,280000,2,1,2,29,-1,-1,-1,-1,-1,-1,768,786,1379,1885,143,1250,788,1383,1890,143,1253,316,0
9209,9210,230000,2,3,1,40,-1,-1,-1,-1,-1,-1,1856,32254,4805,1600,4712,3466,32254,4819,1600,4712,3466,3199,0
9218,9219,500000,2,2,1,47,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,1
9219,9220,360000,2,2,2,46,-1,-1,-1,-1,-1,-1,4000,311,913,465,157,4247,311,920,465,157,4247,157,0
9220,9221,320000,1,1,2,38,-1,-1,-1,-1,-1,-1,3872,5409,16770,83490,0,52281,5409,16778,83490,0,52281,15643,0
9239,9240,300000,2,2,1,31,-1,-1,-1,-1,-1,-1,3862,-3,6367,570,3749,127,0,6370,570,3749,1217,60959,0
9252,9253,170000,2,2,2,34,-1,-1,-1,-1,-1,-1,8069,2855,11744,5886,12916,3177,2855,11900,5886,12916,3177,4511,1
9259,9260,360000,2,2,1,43,-1,-1,-1,-1,-1,-1,1999,10145,4005,19158,3569,31171,10145,4723,19158,3569,31171,3283,0
9275,9276,340000,2,2,2,27,-1,-1,-1,-1,-1,-1,24583,1954,11271,6559,1924,10057,1964,11337,6591,1933,10072,33,0
9276,9277,450000,1,1,2,31,-1,-1,-1,-1,-1,-1,3960,4397,2177,17871,11451,3570,4412,2180,17895,11502,3581,37092,0
9277,9278,160000,1,1,2,31,-1,-1,-1,-1,-1,-1,813,1351,0,2773,215,2026,1351,0,2773,215,2026,0,0
9282,9283,280000,1,3,1,49,-1,-1,-1,-1,-1,-1,4792,3410,2295,3105,582,14013,3410,2295,3105,582,14013,4240,0
9302,9303,300000,1,1,2,41,-1,-1,-1,-1,-1,-1,2930,1610,0,800,0,1951,1610,0,800,0,1951,0,0
9324,9325,80000,2,1,1,47,-1,-1,-1,-1,-1,-1,15739,17253,35369,18351,14249,10637,17253,35369,18351,14249,10637,12331,0
9327,9328,230000,2,1,2,28,-1,-1,-1,-1,-1,-1,12089,2306,13827,11686,46963,15962,2306,13835,11686,46963,15962,1596,0
9332,9333,420000,2,1,1,30,-1,-1,-1,-1,-1,-1,3790,19292,15068,37435,-1896,18995,19292,15087,37435,287,25087,3046,0
9345,9346,300000,1,2,2,31,-1,-1,-1,-1,-1,-1,86267,78176,48163,13461,5121,5663,78580,48408,13538,5145,5690,13535,0
9360,9361,240000,1,2,1,33,-1,-1,-1,-1,-1,-1,8383,3470,2220,2220,3356,2220,3470,2220,2220,3356,2220,3829,0
9367,9368,130000,2,1,1,36,-1,-1,-1,-1,-1,-1,9164,4603,5000,1500,0,390,4605,5000,1500,0,390,5874,0
9376,9377,450000,2,1,1,69,-1,-1,-1,-1,-1,-1,2000,0,1173,0,6265,2374,0,1173,0,6265,2374,708,1
9402,9403,80000,2,1,2,24,-1,-1,-1,-1,-1,-1,329,49,317,827,390,120,500,320,900,400,120,400,0
9420,9421,260000,1,1,2,30,-1,-1,-1,-1,-1,-1,1943,855,7288,1055,710,755,855,7288,1055,710,755,955,0
9433,9434,200000,2,2,2,36,-1,-1,-1,-1,-1,-1,694,2695,660,2315,1290,5745,2721,660,2315,1290,5745,0,1
9439,9440,230000,2,2,1,44,-1,-1,-1,-1,-1,-1,5630,390,5090,19394,205,0,390,5090,19394,0,3916,3916,1
9447,9448,200000,1,1,2,29,-1,-1,-1,-1,-1,-1,99,99,99,99,99,348,99,99,99,99,348,0,0
9450,9451,500000,1,1,1,44,-1,-1,-1,-1,-1,-1,150758,62931,21296,19897,4460,4195,63256,21408,19996,4482,4212,16748,0
9452,9453,200000,2,1,1,44,-1,-1,-1,-1,-1,-1,798,4130,6952,827,1426,763,4150,6952,827,1426,763,870,0
9468,9469,200000,2,1,1,47,-1,-1,-1,-1,-1,-1,935,1418,-2,120,150,928,1418,0,122,300,928,464,1
9495,9496,130000,1,2,2,29,-1,-1,-1,-1,-1,-1,3920,3848,942,942,768,-174,4000,942,942,768,0,0,0
9531,9532,200000,2,2,1,40,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
9544,9545,230000,2,1,2,29,-1,-1,-1,-1,-1,-1,495,466,3432,495,495,495,466,3461,495,495,495,0,0
9610,9611,150000,1,3,2,31,-1,-1,-1,-1,-1,-1,4213,5897,2365,5004,5531,3567,5914,2378,5019,5547,3576,5138,0
9617,9618,140000,1,1,2,37,-1,-1,-1,-1,-1,-1,291,291,291,291,291,441,291,291,291,291,441,291,0
9623,9624,30000,2,3,2,23,-1,-1,-1,-1,-1,-1,528,913,10773,916,3091,700,913,10773,916,3091,700,0,0
9626,9627,220000,2,1,2,36,-1,-1,-1,-1,-1,-1,1838,921,943,1467,25075,6862,923,945,1471,25150,6882,7715,0
9644,9645,210000,1,2,1,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
9652,9653,300000,2,2,1,26,-1,-1,-1,-1,-1,-1,316,316,316,316,316,466,316,316,316,316,466,316,0
9654,9655,190000,1,1,2,30,-1,-1,-1,-1,-1,-1,25953,1590,478,10035,24345,1150,1698,478,10035,24345,1191,14512,0
9703,9704,10000,2,1,2,29,-1,-1,-1,-1,-1,-1,1727,1508,3096,3400,4522,-240,1508,3098,3400,4522,0,1000,0
9710,9711,150000,2,1,1,58,-1,-1,-1,-1,-1,-1,1657,2277,4049,1665,559,0,2277,4066,1665,559,0,663,0
9722,9723,360000,2,1,2,34,-1,-1,-1,-1,-1,-1,8871,6378,26648,6707,3450,0,6411,26987,6740,3467,0,239400,0
9725,9726,200000,1,1,1,41,-1,-1,-1,-1,-1,-1,1378,-22,5440,-2,796,1390,0,5462,0,798,1394,3600,0
9726,9727,140000,1,2,2,30,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,1
9751,9752,240000,2,1,2,32,-1,-1,-1,-1,-1,-1,5695,9420,16278,8998,10242,19098,9420,16290,8998,10421,19098,6697,0
9752,9753,80000,2,2,2,25,-1,-1,-1,-1,-1,-1,3002,1921,13454,1807,3560,3337,1921,13454,1807,3560,3337,6240,0
9776,9777,210000,1,1,1,53,-1,-1,-1,-1,-1,-1,6060,5934,9303,10976,2543,3483,5983,9331,11008,2550,3493,1308,0
9780,9781,210000,1,1,1,42,-1,-1,-1,-1,-1,-1,1729,1262,6867,2271,1054,1197,1315,6867,2271,1054,1197,701,0
9782,9783,240000,2,2,1,42,-1,-1,-1,-1,-1,-1,632,0,316,632,0,316,0,316,632,0,316,948,0
9783,9784,120000,1,2,2,34,-1,-1,-1,-1,-1,-1,856,856,856,856,856,856,856,856,856,856,856,2664,0
9809,9810,360000,1,1,2,27,-1,-1,-1,-1,-1,-1,5810,4036,2310,1300,0,348,4041,2310,1300,0,348,1080,0
9823,9824,50000,2,3,1,48,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,0,1
9841,9842,340000,1,1,1,41,-1,-1,-1,-1,-1,-1,624,2431,595,1193,25235,5868,2431,595,1193,25235,5868,2387,1
9844,9845,50000,2,1,2,36,-1,-1,-1,-1,-1,-1,11684,45135,34539,7000,6000,0,45135,34539,7000,6000,0,0,0
9854,9855,200000,2,2,2,32,-1,-1,-1,-1,-1,-1,2147,1173,912,1140,293,0,1173,912,1140,293,0,308,0
9887,9888,450000,1,1,1,41,-1,-1,-1,-1,-1,-1,70825,17236,8680,113233,5907,0,17913,9278,114865,6411,0,0,0
9907,9908,200000,2,2,1,42,-1,-1,-1,-1,-1,-1,1261,0,2521,6934,2255,3021,0,2521,6935,2255,3021,0,0
9928,9929,510000,2,1,1,48,-1,-1,-1,-1,-1,-1,9686,19121,9891,8600,3365,6011,19121,9922,8600,3365,6011,3301,0
9948,9949,240000,2,2,2,34,-1,-1,-1,-1,-1,-1,3403,2858,3619,3262,3228,3127,3502,4099,3500,3228,3127,2221,1
9978,9979,200000,1,3,2,46,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,396,0
9982,9983,30000,2,2,1,54,-1,-1,-1,-1,-1,-1,3334,3366,890,2662,1542,-2695,3366,890,2662,1542,0,6000,0
9986,9987,160000,2,1,1,37,-1,-1,-1,-1,-1,-1,9293,5875,9121,2412,2271,2187,5902,9128,2412,2271,2187,4792,0
9993,9994,120000,2,2,1,29,-1,-1,-1,-1,-1,-1,7778,3157,5456,0,2777,0,3179,5463,0,2777,0,0,1
10001,10002,50000,2,2,2,28,-1,-1,-1,-1,-1,-1,780,0,390,390,885,885,0,390,390,885,885,885,0
10015,10016,150000,1,2,2,30,-1,-1,-1,-1,-1,-1,8821,5943,6569,24604,4878,1477,5964,6588,24677,4896,1477,4303,0
10021,10022,350000,2,3,1,32,-1,-1,-1,-1,-1,-1,70910,30372,90588,3047,-4,920,30516,91041,3062,0,924,5124,0
10027,10028,280000,2,2,2,33,-1,-1,-1,-1,-1,-1,281,5631,5525,0,21339,607,5631,5549,0,21339,607,0,0
10032,10033,200000,1,2,2,27,-1,-1,-1,-1,-1,-1,1990,2035,1577,2424,671,1606,2035,1577,2424,671,1606,27124,1
10036,10037,340000,2,3,1,37,-1,-1,-1,-1,-1,-1,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0
10072,10073,360000,1,1,2,33,-1,-1,-1,-1,-1,-1,845,-4,831,899,1172,820,0,835,899,1172,820,670,0
10074,10075,180000,2,1,1,31,-1,-1,-1,-1,-1,-1,18710,45460,3700,0,228,-372,45460,3700,0,228,0,0,0
10092,10093,180000,2,3,1,43,-1,-1,-1,-1,-1,-1,1473,22969,27315,13315,8194,12800,22969,27392,13315,9000,12800,9460,0
10103,10104,260000,1,1,1,40,-1,-1,-1,-1,-1,-1,524,248,552,0,80,121,248,552,0,80,121,219,0
10146,10147,450000,2,1,1,46,-1,-1,-1,-1,-1,-1,28205,3760,4148,2312,6909,4189,3793,4148,2312,6909,4189,1539,1
10152,10153,280000,2,2,2,30,-1,-1,-1,-1,-1,-1,3510,-32,4628,2589,3120,4334,0,4660,2601,3135,4354,3027,0
10160,10161,500000,2,1,2,30,-1,-1,-1,-1,-1,-1,5800,7210,229,3377,441,24116,7210,229,3377,441,24116,0,0
10161,10162,30000,1,1,2,24,-1,-1,-1,-1,-1,-1,8217,3000,0,504,279,254,5000,0,504,300,500,1000,0
10167,10168,10000,2,2,2,22,-1,-1,-1,-1,-1,-1,528,0,264,264,264,264,0,264,264,264,264,1056,1
10172,10173,410000,2,3,1,48,-1,-1,-1,-1,-1,-1,6578,43564,16813,11080,16595,15843,43821,16865,11100,16615,15866,1547,0
10173,10174,360000,1,1,1,57,-1,-1,-1,-1,-1,-1,2505,4070,3307,0,380,2566,4070,3307,0,380,2566,166,0
10188,10189,360000,1,3,1,41,-1,-1,-1,-1,-1,-1,498,498,498,498,498,498,498,498,498,498,498,498,1
10192,10193,210000,2,2,1,38,-1,-1,-1,-1,-1,-1,142,307,307,614,307,307,307,307,307,614,307,307,0
10199,10200,50000,1,1,2,25,-1,-1,-1,-1,-1,-1,910,1597,997,-3,999,491,1607,1000,0,1002,492,3243,0
10243,10244,260000,1,2,2,30,-1,-1,-1,-1,-1,-1,326,326,326,326,476,326,326,326,326,476,326,326,0
10251,10252,180000,2,3,1,56,-1,-1,-1,-1,-1,-1,440,440,440,440,440,440,440,440,440,440,440,440,1
10257,10258,360000,1,1,1,32,-1,-1,-1,-1,-1,-1,2708,5562,3906,8413,3079,4075,5588,3924,8454,3093,4095,3045,0
10258,10259,160000,2,2,1,38,-1,-1,-1,-1,-1,-1,6000,6000,6228,6000,6000,6000,6000,6228,6000,6000,6000,6000,0
10259,10260,100000,2,1,2,25,-1,-1,-1,-1,-1,-1,9424,1259,586,3195,3732,42605,1259,586,3195,3732,42605,30583,0
10267,10268,360000,1,1,1,44,-1,-1,-1,-1,-1,-1,18295,3199,6131,7662,19423,28351,3204,6195,7664,19423,28351,3250,0
10273,10274,330000,1,2,1,42,-1,-1,-1,-1,-1,-1,870,0,870,0,435,435,0,870,0,435,435,435,0
10305,10306,120000,2,2,1,41,-1,-1,-1,-1,-1,-1,7877,11532,13695,2050,804,0,11532,13740,2050,804,0,0,0
10315,10316,160000,2,1,2,32,-1,-1,-1,-1,-1,-1,1179,4042,270,52,0,394,4042,270,0,0,394,646,1
10343,10344,410000,2,1,1,53,-1,-1,-1,-1,-1,-1,4213,187,7884,1842,1129,7592,187,7898,1842,1129,7592,0,0
10345,10346,260000,1,2,1,35,-1,-1,-1,-1,-1,-1,228,340,352,364,376,388,500,400,400,400,400,284,0
10368,10369,290000,2,2,1,39,-1,-1,-1,-1,-1,-1,316,316,316,316,316,297,316,316,316,316,297,2828,0
10386,10387,20000,2,1,2,29,-1,-1,-1,-1,-1,-1,342,792,677,-1,213,856,792,677,0,214,856,0,0
10394,10395,230000,1,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,326,1176,326,326,326,326,1176,326,776,0
10434,10435,180000,1,2,1,34,-1,-1,-1,-1,-1,-1,1341,4185,291,570,2260,1583,4185,291,570,2260,1583,3974,0
10548,10549,230000,1,2,1,39,-1,-1,-1,-1,-1,-1,8681,8681,8888,4932,10986,5081,8681,8888,4932,10986,5081,4321,0
10585,10586,160000,2,2,1,45,-1,-1,-1,-1,-1,-1,19477,10477,7396,5224,16989,1640,10528,7433,5245,17053,1647,30028,0
10591,10592,210000,2,1,2,33,-1,-1,-1,-1,-1,-1,591,1053,2989,2046,17239,3680,1053,2992,2046,17239,3680,0,0
10603,10604,50000,2,3,1,43,-1,-1,-1,-1,-1,-1,6748,1366,1173,1473,1473,1623,1366,1173,1773,1473,1623,946,0
10622,10623,200000,1,2,1,51,-1,-1,-1,-1,-1,-1,1690,0,396,792,0,396,0,396,792,0,396,792,1
10644,10645,500000,1,1,1,37,-1,-1,-1,-1,-1,-1,37443,24110,28593,22707,23495,40283,24197,28832,22784,23536,40542,12169,0
10650,10651,150000,2,1,2,33,-1,-1,-1,-1,-1,-1,2858,9934,19312,46321,146947,237926,9934,19312,30000,105180,103752,5742,0
10689,10690,50000,2,1,2,27,-1,-1,-1,-1,-1,-1,451,-49,6258,1032,2766,1401,0,6307,1035,3164,1405,1507,0
10717,10718,200000,2,2,1,28,-1,-1,-1,-1,-1,-1,3099,3174,0,3239,0,500,3174,0,3239,0,500,0,0
10724,10725,180000,2,2,2,26,-1,-1,-1,-1,-1,-1,5000,1600,2700,12000,0,1995,1600,2700,12000,0,1995,0,0
10734,10735,450000,1,2,1,44,-1,-1,-1,-1,-1,-1,19951,7277,1096,1968,1575,3889,8203,1105,2012,2007,4019,510,0
10742,10743,180000,1,2,1,40,-1,-1,-1,-1,-1,-1,3071,5630,9040,1288,1419,2385,5639,9044,1290,1421,2386,1964,0
10743,10744,360000,2,3,1,41,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,0,0
10761,10762,180000,1,1,2,27,-1,-1,-1,-1,-1,-1,2658,2014,536,1123,536,536,2014,536,1123,536,536,629,1
10777,10778,510000,2,1,1,37,-1,-1,-1,-1,-1,-1,386,733,739,1939,739,2739,763,739,1939,739,2739,1110,0
10814,10815,90000,1,1,2,27,-1,-1,-1,-1,-1,-1,1040,3953,6986,868,350,874,3963,6986,868,350,874,548,1
10819,10820,30000,2,2,2,23,-1,-1,-1,-1,-1,-1,1393,1393,1393,1543,1596,2970,1393,1393,1543,1596,2970,0,0
10831,10832,80000,2,1,1,36,-1,-1,-1,-1,-1,-1,1069,1460,4337,0,2649,708,2000,4507,999,2649,787,288,0
10858,10859,40000,1,1,1,34,-1,-1,-1,-1,-1,-1,7018,7402,8374,7505,7515,9120,7419,8382,7505,7515,9120,6180,0
10898,10899,200000,1,1,1,41,-1,-1,-1,-1,-1,-1,855,0,316,8386,316,10104,0,316,8386,8896,10104,955,0
10901,10902,210000,2,1,1,32,-1,-1,-1,-1,-1,-1,8600,0,4231,4221,4221,4483,0,4231,4221,4221,4483,4300,0
10905,10906,240000,2,1,1,40,-1,-1,-1,-1,-1,-1,626,626,626,626,626,626,626,626,626,626,626,626,0
10962,10963,230000,2,2,1,46,-1,-1,-1,-1,-1,-1,4328,1518,1958,368,1613,1371,1518,1972,368,1613,1371,752,1
10976,10977,200000,1,1,1,49,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
10985,10986,140000,2,2,1,38,-1,-1,-1,-1,-1,-1,1156,316,1156,736,316,1156,316,1156,736,316,1156,316,0
11009,11010,180000,2,1,2,26,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795,0
11013,11014,170000,2,2,1,50,-1,-1,-1,-1,-1,-1,79210,660,15360,891,13460,32136,660,15360,891,13460,32136,0,0
11023,11024,70000,1,2,2,48,-1,-1,-1,-1,-1,-1,193,188,299,829,338,865,188,299,829,338,865,833,0
11056,11057,220000,2,1,2,27,-1,-1,-1,-1,-1,-1,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,1
11068,11069,50000,2,1,2,30,-1,-1,-1,-1,-1,-1,14855,7468,12372,14029,14298,16496,7468,12534,14031,14298,16496,600,0
11105,11106,490000,1,1,1,45,-1,-1,-1,-1,-1,-1,9763,7059,5606,3136,3353,12336,7059,6000,3136,3353,12336,1493,1
11111,11112,500000,1,1,2,37,-1,-1,-1,-1,-1,-1,3214,0,3030,1167,2255,0,0,3030,1167,2255,0,0,0
11120,11121,20000,2,2,2,23,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
11121,11122,240000,2,1,2,29,-1,-1,-1,-1,-1,-1,1356,326,326,326,476,326,326,326,326,476,326,3926,0
11126,11127,50000,2,2,2,31,-1,-1,-1,-1,-1,-1,422,1334,3962,0,660,1840,1532,3962,0,660,1840,0,1
11128,11129,90000,2,2,1,39,-1,-1,-1,-1,-1,-1,27571,337,3734,-45,1905,22636,337,3740,38,1950,22636,0,0
11134,11135,200000,2,1,2,28,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0
11147,11148,500000,2,1,2,41,-1,-1,-1,-1,-1,-1,2345,3595,1537,360,0,785,3595,1537,363,0,785,0,1
11150,11151,150000,1,1,2,23,-1,-1,-1,-1,-1,-1,1389,7139,813,3028,5264,208,7139,813,3032,5264,208,3538,0
11153,11154,260000,2,1,1,37,-1,-1,-1,-1,-1,-1,2644,268,157,1484,307,157,268,157,1484,307,157,438,0
11159,11160,250000,2,2,1,39,-1,-1,-1,-1,-1,-1,8040,8099,45964,6496,11108,3321,8099,46224,6496,11108,3321,7154,0
11161,11162,400000,2,3,2,35,-1,-1,-1,-1,-1,-1,8125,7017,10525,13295,11024,6666,7018,10542,13378,11045,6666,6862,0
11163,11164,180000,2,1,1,33,-1,-1,-1,-1,-1,-1,3060,2337,766,316,4356,316,2337,766,316,4356,316,716,0
11164,11165,300000,1,1,2,33,-1,-1,-1,-1,-1,-1,4499,0,2299,900,1400,0,0,2299,900,1400,0,200,0
11169,11170,290000,1,2,1,36,-1,-1,-1,-1,-1,-1,16082,27310,12811,11111,24586,11992,27411,12821,11111,24586,11992,12772,0
11173,11174,340000,2,2,1,31,-1,-1,-1,-1,-1,-1,18495,1609,17707,31778,46063,43101,1611,17709,31780,47056,43117,46771,0
11196,11197,120000,2,2,2,28,-1,-1,-1,-1,-1,-1,4174,3821,1113,390,390,14613,3821,1113,390,390,14613,770,0
11214,11215,140000,1,1,1,43,-1,-1,-1,-1,-1,-1,1872,1249,1872,1453,1453,1034,1249,1872,1453,1453,1034,1872,0
11254,11255,290000,2,3,1,43,-1,-1,-1,-1,-1,-1,1994,390,390,390,390,780,390,390,390,390,780,568,0
11267,11268,360000,1,1,1,37,-1,-1,-1,-1,-1,-1,25078,20970,14407,6820,10099,7806,21006,14430,6820,10099,7806,7862,0
11297,11298,360000,2,1,2,50,-1,-1,-1,-1,-1,-1,11530,11753,0,2855,1730,0,11763,0,2855,1730,0,11150,0
11301,11302,20000,1,2,2,43,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,0,0,0,0,0,2966,1
11307,11308,260000,1,2,1,38,-1,-1,-1,-1,-1,-1,17949,5693,28669,1207,2654,1441,5722,28811,1313,2667,1447,2588,0
11308,11309,200000,1,1,1,40,-1,-1,-1,-1,-1,-1,4394,3366,9379,4253,4403,4326,3405,9436,4274,4424,4347,10741,0
11309,11310,290000,2,2,2,41,-1,-1,-1,-1,-1,-1,6959,6891,980,4059,2473,3332,6891,980,4059,2473,3332,3203,0
11321,11322,400000,2,1,1,31,-1,-1,-1,-1,-1,-1,5581,2833,1162,325,325,325,2833,1162,325,325,325,325,0
11336,11337,300000,1,1,2,32,-1,-1,-1,-1,-1,-1,2144,2085,2431,2198,14487,725,2085,2431,2198,14487,725,7818,0
11340,11341,170000,2,2,2,56,-1,-1,-1,-1,-1,-1,4767,0,451,0,424,1482,0,451,0,424,1482,688,1
11358,11359,210000,2,1,2,27,-1,-1,-1,-1,-1,-1,272,894,2168,762,660,3140,902,2168,762,660,3140,0,0
11381,11382,360000,2,2,1,46,-1,-1,-1,-1,-1,-1,6402,13301,3762,7483,6399,9145,13389,3785,7527,6418,9187,15762,1
11385,11386,130000,2,2,2,27,-1,-1,-1,-1,-1,-1,390,390,390,390,390,380,390,390,390,390,380,400,0
11391,11392,230000,2,2,1,46,-1,-1,-1,-1,-1,-1,3503,3354,858,5505,2263,10352,3970,858,5505,2263,10352,13000,0
11393,11394,50000,1,1,1,38,-1,-1,-1,-1,-1,-1,2536,3147,8321,4453,4038,4764,3147,8321,4453,4038,4764,3662,0
11405,11406,400000,1,2,1,37,-1,-1,-1,-1,-1,-1,7011,9639,8102,8585,12633,20338,10000,8501,9003,13000,20500,11000,0
11411,11412,400000,1,1,2,37,-1,-1,-1,-1,-1,-1,1783,1251,629,0,303,219,1251,629,0,303,219,1640,0
11423,11424,30000,1,2,1,23,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,0
11454,11455,500000,2,1,1,38,-1,-1,-1,-1,-1,-1,7789,9656,7477,8370,8890,6424,9666,7488,8370,8890,6424,21032,0
11459,11460,310000,1,2,1,43,-1,-1,-1,-1,-1,-1,4943,2691,2060,2004,2503,814,2691,2060,2018,2505,816,3052,0
11468,11469,300000,1,1,1,30,-1,-1,-1,-1,-1,-1,649,949,1938,81,671,8067,949,1938,81,671,8067,1513,0
11476,11477,180000,2,1,1,38,-1,-1,-1,-1,-1,-1,27959,13855,16277,0,28743,8210,13855,16277,0,28743,8210,14004,0
11489,11490,360000,2,1,1,48,-1,-1,-1,-1,-1,-1,8243,10742,3300,0,1270,0,10752,3300,0,1270,0,889,0
11498,11499,250000,1,1,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,109,396,396,396,396,109,0,0
11500,11501,250000,2,1,2,37,-1,-1,-1,-1,-1,-1,1391,3498,8963,0,14660,62832,3498,8963,0,14660,62832,4620,0
11512,11513,240000,2,2,1,32,-1,-1,-1,-1,-1,-1,4101,7101,5500,5500,5500,5463,8500,5500,5500,5500,5463,5500,0
11522,11523,300000,2,1,1,37,-1,-1,-1,-1,-1,-1,616,1370,916,316,898,748,1370,916,316,898,748,748,0
11525,11526,420000,1,2,1,41,-1,-1,-1,-1,-1,-1,16657,2578,523,1855,14539,7647,2590,525,1864,14611,7685,26477,0
